CustomerKey,FirstName,LastName,Gender,EmailAddress,BirthDate,AnnualIncome,EducationLevel,HomeOwner,MaritalStatus,Occupation,Prefix,TotalChildren
27243,MARIAH,BAILEY,F,mariah40@adventure-works.com,1973-10-19 00:00:00,40000,Graduate Degree,N,S,Skilled Manual,MS.,0
27244,ARIANNA,KELLY,F,arianna23@adventure-works.com,1973-09-16 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
27245,LAUREN,JONES,F,lauren21@adventure-works.com,1973-03-06 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
27246,AARON,HALL,M,aaron54@adventure-works.com,1973-07-12 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MR.,1
27247,BLAKE,HUGHES,M,blake59@adventure-works.com,1973-07-25 00:00:00,40000,Graduate Degree,Y,M,Skilled Manual,MR.,1
27248,KAYLA,TAYLOR,F,kayla9@adventure-works.com,1972-08-20 00:00:00,50000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
27249,EMMA,COX,F,emma37@adventure-works.com,1971-07-16 00:00:00,70000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
27250,VIRGINIA,VANCE,F,virginia5@adventure-works.com,1971-08-09 00:00:00,70000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
27251,JESSICA,FLORES,F,jessica37@adventure-works.com,1971-03-07 00:00:00,50000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
27252,ANDREA,STEWART,F,andrea27@adventure-works.com,1971-07-17 00:00:00,50000,Graduate Degree,Y,M,Skilled Manual,MRS.,1
27253,CONNOR,JAI,M,connor27@adventure-works.com,1972-04-15 00:00:00,50000,Graduate Degree,Y,M,Skilled Manual,MR.,1
27254,THEODORE,JIMENEZ,M,theodore6@adventure-works.com,1972-10-12 00:00:00,50000,Bachelors,Y,M,Skilled Manual,MR.,1
27255,XAVIER,RIVERA,M,xavier74@adventure-works.com,1972-06-10 00:00:00,50000,Bachelors,Y,M,Skilled Manual,MR.,1
27256,CALEB,LOPEZ,M,caleb49@adventure-works.com,1972-07-26 00:00:00,60000,Graduate Degree,Y,M,Skilled Manual,MR.,1
27257,REBEKAH,SARA,F,rebekah10@adventure-works.com,1972-03-19 00:00:00,60000,Graduate Degree,N,S,Skilled Manual,MRS.,1
27258,CHRISTIAN,FLORES,M,christian27@adventure-works.com,1972-08-05 00:00:00,60000,Graduate Degree,N,S,Professional,MR.,1
27259,ANGELA,DIAZ,F,angela24@adventure-works.com,1970-02-28 00:00:00,40000,Bachelors,Y,M,Skilled Manual,MRS.,1
27260,CANDICE,MA,F,candice22@adventure-works.com,1970-03-05 00:00:00,40000,Bachelors,Y,M,Skilled Manual,MRS.,1
27261,OMAR,CHANDE,M,omar35@adventure-works.com,1970-07-18 00:00:00,40000,Bachelors,N,M,Skilled Manual,MR.,1
27262,COURTNEY,HILL,F,courtney10@adventure-works.com,1970-10-04 00:00:00,40000,Bachelors,Y,M,Skilled Manual,MRS.,1
27263,AARON,KUMAR,M,aaron28@adventure-works.com,1970-07-28 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,1
27264,JACOB,CLARK,M,jacob15@adventure-works.com,1969-11-04 00:00:00,60000,Bachelors,Y,S,Skilled Manual,MR.,2
27265,ISABELLA,THOMAS,F,isabella66@adventure-works.com,1969-09-08 00:00:00,60000,Bachelors,N,S,Skilled Manual,MRS.,2
27266,RILEY,GONZALES,F,riley14@adventure-works.com,1969-09-13 00:00:00,60000,Bachelors,N,S,Skilled Manual,MRS.,2
27267,EMILY,DAVIS,F,emily5@adventure-works.com,1969-08-24 00:00:00,60000,Bachelors,N,S,Skilled Manual,MRS.,2
27268,LATASHA,SERRANO,F,latasha16@adventure-works.com,1969-02-15 00:00:00,60000,Bachelors,Y,S,Skilled Manual,MRS.,2
27269,VICTORIA,LEE,F,victoria21@adventure-works.com,1969-03-16 00:00:00,60000,Graduate Degree,N,S,Professional,MRS.,1
27270,CONNOR,COLLINS,M,connor31@adventure-works.com,1971-06-15 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,1
27271,ANNA,REED,F,anna6@adventure-works.com,1971-09-13 00:00:00,60000,Graduate Degree,Y,M,Professional,MRS.,1
27272,ELIJAH,CHEN,M,elijah27@adventure-works.com,1971-04-27 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,1
27273,MARCUS,MILLER,M,marcus6@adventure-works.com,1971-03-15 00:00:00,70000,Graduate Degree,N,S,Professional,MR.,3
27274,MARCUS,MORRIS,M,marcus93@adventure-works.com,1971-04-03 00:00:00,70000,Graduate Degree,N,S,Professional,MR.,3
27275,AIDAN,POWELL,M,aidan9@adventure-works.com,1969-04-08 00:00:00,60000,Graduate Degree,Y,M,Professional,MR.,1
27276,FAITH,ALEXANDER,F,faith18@adventure-works.com,1969-01-16 00:00:00,60000,Graduate Degree,Y,S,Professional,MRS.,1
27277,JEREMY,WOOD,M,jeremy23@adventure-works.com,1969-12-12 00:00:00,60000,Graduate Degree,N,M,Professional,MR.,1
27278,BRIAN,COOK,M,brian33@adventure-works.com,1968-01-27 00:00:00,40000,High School,Y,M,Skilled Manual,MR.,4
27279,KATELYN,BROOKS,F,katelyn0@adventure-works.com,1968-07-15 00:00:00,70000,Bachelors,Y,S,Skilled Manual,MRS.,2
27280,NAOMI,GUTIERREZ,F,naomi11@adventure-works.com,1968-03-07 00:00:00,70000,Bachelors,Y,M,Skilled Manual,MRS.,2
27281,JENNY,NATH,F,jenny41@adventure-works.com,1968-11-21 00:00:00,70000,Bachelors,N,S,Skilled Manual,MRS.,2
27282,BARRY,PEREZ,NA,barry20@adventure-works.com,1967-09-14 00:00:00,40000,High School,N,M,Skilled Manual,"",5
27283,JAMIE,HERNANDEZ,M,jamie27@adventure-works.com,1967-09-09 00:00:00,40000,High School,Y,S,Skilled Manual,MR.,5
27285,ZACHARY,JONES,M,zachary33@adventure-works.com,1970-09-19 00:00:00,60000,Graduate Degree,Y,S,Professional,MR.,1
27286,SHAWN,PAL,M,shawn14@adventure-works.com,1970-11-24 00:00:00,60000,Graduate Degree,N,S,Professional,MR.,1
27287,SAMUEL,PEREZ,M,samuel43@adventure-works.com,1970-02-27 00:00:00,70000,Graduate Degree,N,M,Professional,MR.,4
27288,DESTINY,RICHARDSON,F,destiny35@adventure-works.com,1970-09-21 00:00:00,70000,Graduate Degree,N,S,Professional,MRS.,4
27289,ANNA,LONG,F,anna34@adventure-works.com,1967-04-04 00:00:00,50000,Bachelors,Y,S,Skilled Manual,MRS.,2
27290,MARCUS,EVANS,M,marcus46@adventure-works.com,1966-02-14 00:00:00,80000,Bachelors,Y,M,Skilled Manual,MR.,3
27291,BOBBY,MEHTA,M,bobby10@adventure-works.com,1966-07-25 00:00:00,80000,Bachelors,N,S,Skilled Manual,MR.,3
27292,JULIA,EVANS,F,julia2@adventure-works.com,1966-11-13 00:00:00,60000,Graduate Degree,Y,S,Professional,MS.,0
27293,KAITLYN,JACKSON,F,kaitlyn34@adventure-works.com,1966-05-18 00:00:00,60000,Graduate Degree,Y,M,Professional,MS.,0
27294,ANA,BRADLEY,F,ana1@adventure-works.com,1966-08-18 00:00:00,70000,Graduate Degree,Y,S,Professional,MS.,0
27295,WYATT,TAYLOR,M,wyatt9@adventure-works.com,1966-05-18 00:00:00,70000,Graduate Degree,Y,S,Professional,MR.,0
27297,ASHLEY,COLEMAN,F,ashley32@adventure-works.com,1969-12-24 00:00:00,60000,Graduate Degree,N,S,Professional,MRS.,2
27298,JENNIFER,COLEMAN,F,jennifer80@adventure-works.com,1969-12-12 00:00:00,60000,Graduate Degree,N,S,Professional,MRS.,2
27299,MICHEAL,GUTIERREZ,M,micheal6@adventure-works.com,1971-09-13 00:00:00,120000,Partial High School,Y,M,Management,MR.,0
27300,ROBERT,BAKER,M,robert58@adventure-works.com,1953-02-25 00:00:00,70000,Partial College,Y,M,Professional,MR.,4
27301,CLARENCE,ZHOU,M,clarence4@adventure-works.com,1953-09-15 00:00:00,70000,Partial College,Y,M,Professional,MR.,4
27302,CHARLES,SMITH,M,charles3@adventure-works.com,1957-03-26 00:00:00,100000,Partial College,Y,M,Professional,MR.,2
27303,ARTURO,YANG,M,arturo5@adventure-works.com,1957-10-22 00:00:00,110000,Partial College,Y,M,Professional,MR.,2
27304,ALEXANDRA,ROBINSON,F,alexandra82@adventure-works.com,1957-11-12 00:00:00,110000,Partial College,N,S,Professional,MRS.,2
27305,TERRY,NARA,M,terry19@adventure-works.com,1957-10-06 00:00:00,170000,Bachelors,Y,M,Management,MR.,2
27306,TONY,BLACK,M,tony22@adventure-works.com,1956-08-04 00:00:00,110000,Partial College,N,S,Professional,MR.,2
27307,ANDRE,PRASAD,M,andre9@adventure-works.com,1956-08-05 00:00:00,120000,High School,Y,M,Professional,MR.,3
27308,MARIE,RANA,F,marie13@adventure-works.com,1956-05-26 00:00:00,120000,High School,N,S,Professional,MRS.,3
27309,TONY,DENG,M,tony4@adventure-works.com,1955-07-16 00:00:00,130000,Partial College,Y,M,Professional,MR.,3
27310,ISABELLA,HILL,F,isabella53@adventure-works.com,1954-10-18 00:00:00,80000,Partial College,N,M,Professional,MRS.,3
27311,JENNA,ADAMS,F,jenna15@adventure-works.com,1954-05-24 00:00:00,80000,Partial College,Y,M,Professional,MRS.,4
27312,SANDRA,SUN,F,sandra20@adventure-works.com,1944-12-28 00:00:00,110000,Bachelors,Y,S,Management,MRS.,3
27313,DIANE,MORENO,F,diane11@adventure-works.com,1945-08-20 00:00:00,70000,High School,Y,M,Professional,MRS.,5
27314,JARROD,ARTHUR,M,jarrod6@adventure-works.com,1945-05-09 00:00:00,80000,Bachelors,N,S,Management,MR.,5
27315,JAMES,MITCHELL,M,james61@adventure-works.com,1945-06-19 00:00:00,100000,Graduate Degree,Y,M,Management,MR.,2
27316,JARROD,MALHOTRA,M,jarrod5@adventure-works.com,1946-09-06 00:00:00,120000,Bachelors,Y,M,Management,MR.,4
27317,RAYMOND,LOPEZ,M,raymond17@adventure-works.com,1946-10-23 00:00:00,150000,Graduate Degree,Y,M,Management,MR.,3
27318,JAMES,BRYANT,M,james33@adventure-works.com,1954-11-11 00:00:00,80000,Partial College,Y,M,Professional,MR.,4
27319,IAN,BRYANT,M,ian58@adventure-works.com,1954-05-21 00:00:00,90000,High School,N,M,Professional,MR.,3
27320,JOSE,GREEN,M,jose49@adventure-works.com,1953-09-04 00:00:00,70000,High School,Y,M,Professional,MR.,4
27321,DYLAN,ZHANG,M,dylan23@adventure-works.com,1953-02-26 00:00:00,80000,Partial College,Y,M,Professional,MR.,4
27322,DERRICK,BRADLEY,M,derrick14@adventure-works.com,1953-10-12 00:00:00,90000,Partial College,N,S,Professional,MR.,3
27323,MICHELE,SHAN,F,michele10@adventure-works.com,1952-08-27 00:00:00,80000,Partial College,Y,S,Professional,MRS.,4
27324,CANDICE,XU,F,candice18@adventure-works.com,1952-07-28 00:00:00,80000,High School,N,S,Professional,MRS.,4
27325,TODD,LIANG,M,todd16@adventure-works.com,1952-03-11 00:00:00,100000,Partial College,Y,M,Professional,MR.,3
27326,ASHLEE,GOEL,F,ashlee3@adventure-works.com,1951-09-22 00:00:00,80000,High School,Y,S,Professional,MRS.,5
27327,MELODY,NICHOLLS,F,melody10@adventure-works.com,1950-08-19 00:00:00,110000,Partial College,Y,S,Management,MRS.,4
27328,EDGAR,SRINI,M,edgar9@adventure-works.com,1949-03-27 00:00:00,80000,High School,Y,S,Management,MR.,5
27329,GLORIA,VAZQUEZ,F,gloria15@adventure-works.com,1949-07-23 00:00:00,80000,High School,N,M,Management,MRS.,5
27330,BRENDAN,NARA,M,brendan14@adventure-works.com,1949-07-21 00:00:00,120000,Partial College,Y,M,Management,MR.,4
27331,JULIA,RICHARDSON,F,julia54@adventure-works.com,1949-09-07 00:00:00,130000,High School,N,M,Management,MRS.,4
27332,TONY,RAJI,M,tony23@adventure-works.com,1948-02-25 00:00:00,90000,High School,Y,M,Management,MR.,4
27333,KATHRYN,LUO,F,kathryn5@adventure-works.com,1948-09-22 00:00:00,100000,Partial College,Y,M,Management,MRS.,3
27334,COREY,YUAN,M,corey6@adventure-works.com,1947-05-26 00:00:00,90000,Partial High School,N,S,Skilled Manual,MR.,5
27335,RICARDO,RAJI,M,ricardo20@adventure-works.com,1947-08-21 00:00:00,90000,Partial High School,Y,M,Skilled Manual,MR.,5
27336,GEORGE,SURI,M,george6@adventure-works.com,1947-10-13 00:00:00,120000,High School,Y,S,Management,MR.,5
27337,JULIA,HALL,F,julia20@adventure-works.com,1947-09-15 00:00:00,150000,Partial High School,Y,M,Professional,MRS.,5
27338,VIRGINIA,LOPEZ,F,virginia19@adventure-works.com,1975-11-17 00:00:00,70000,Bachelors,Y,M,Professional,MS.,0
27339,ANN,SAI,F,ann11@adventure-works.com,1975-10-18 00:00:00,70000,Bachelors,N,S,Professional,MS.,0
27340,FRANCIS,CARLSON,M,francis16@adventure-works.com,1976-06-05 00:00:00,80000,Bachelors,Y,S,Professional,MR.,0
27341,KARI,SANZ,F,kari41@adventure-works.com,1976-09-21 00:00:00,80000,Bachelors,N,S,Professional,MS.,0
27342,HENRY,RANA,M,henry12@adventure-works.com,1976-08-18 00:00:00,80000,Bachelors,Y,M,Professional,MR.,0
27343,DALE,NATH,M,dale16@adventure-works.com,1975-04-10 00:00:00,70000,Bachelors,Y,S,Professional,MR.,0
27344,HECTOR,SANZ,M,hector18@adventure-works.com,1974-09-16 00:00:00,70000,Bachelors,Y,S,Professional,MR.,0
27345,DARRELL,SHAN,M,darrell18@adventure-works.com,1975-02-17 00:00:00,80000,Bachelors,N,S,Professional,MR.,0
27346,LESLIE,DOMINGUEZ,F,leslie13@adventure-works.com,1975-10-16 00:00:00,90000,Bachelors,N,S,Professional,MS.,0
27347,JEFFERY,LIN,M,jeffery8@adventure-works.com,1974-05-15 00:00:00,80000,Bachelors,Y,M,Professional,MR.,0
27348,CLAYTON,ZHOU,M,clayton7@adventure-works.com,1974-04-20 00:00:00,90000,Bachelors,Y,M,Professional,MR.,0
27349,SHEILA,DIAZ,F,sheila3@adventure-works.com,1974-08-15 00:00:00,90000,Bachelors,Y,M,Professional,MS.,0
27350,ARTHUR,SUBRAM,M,arthur15@adventure-works.com,1974-12-27 00:00:00,90000,Bachelors,N,S,Professional,MR.,0
27351,JENNY,LIANG,F,jenny18@adventure-works.com,1974-08-06 00:00:00,110000,Partial College,Y,M,Management,MS.,0
27352,DOUGLAS,SUBRAM,M,douglas17@adventure-works.com,1974-03-05 00:00:00,110000,Partial College,Y,S,Management,MR.,0
27353,GILBERT,ANDERSEN,M,gilbert34@adventure-works.com,1974-02-22 00:00:00,110000,Partial College,Y,S,Management,MR.,0
27354,DEANNA,PATEL,F,deanna6@adventure-works.com,1974-08-22 00:00:00,120000,Partial High School,N,S,Professional,MRS.,5
27355,NELSON,SUAREZ,M,nelson18@adventure-works.com,1973-06-27 00:00:00,100000,High School,Y,M,Management,MR.,0
27356,MAYRA,LOPEZ,F,mayra16@adventure-works.com,1973-02-10 00:00:00,120000,Partial High School,Y,M,Professional,MS.,0
27357,VICTOR,GUTIERREZ,M,victor11@adventure-works.com,1972-09-10 00:00:00,90000,Bachelors,N,M,Professional,MR.,0
27358,DEVON,SHEN,M,devon1@adventure-works.com,1972-03-13 00:00:00,90000,Bachelors,Y,M,Professional,MR.,0
27359,MORGAN,DAVIS,F,morgan28@adventure-works.com,1972-03-23 00:00:00,100000,High School,Y,S,Management,MS.,0
27360,KURT,KUMAR,M,kurt7@adventure-works.com,1971-02-20 00:00:00,80000,Bachelors,Y,M,Professional,MR.,0
27361,VALERIE,YANG,F,valerie6@adventure-works.com,1971-07-11 00:00:00,80000,Bachelors,N,S,Professional,MS.,0
27362,ALEX,COOPER,M,alex12@adventure-works.com,1972-04-22 00:00:00,110000,Partial College,N,S,Management,MR.,0
27363,TARA,JAI,F,tara11@adventure-works.com,1972-08-11 00:00:00,110000,High School,Y,M,Management,MS.,0
27364,CEDRIC,LI,M,cedric3@adventure-works.com,1971-08-27 00:00:00,90000,Bachelors,N,S,Professional,MR.,0
27365,JIMMY,JIMENEZ,M,jimmy8@adventure-works.com,1971-05-15 00:00:00,100000,High School,N,S,Management,MR.,0
27366,BOB,ALAN,M,bob6@adventure-works.com,1971-04-10 00:00:00,100000,High School,Y,S,Management,MR.,0
27367,SYDNEY,ADAMS,F,sydney56@adventure-works.com,1970-10-09 00:00:00,90000,Bachelors,Y,S,Professional,MS.,0
27368,BRANDY,GONZALEZ,F,brandy15@adventure-works.com,1970-09-01 00:00:00,100000,Partial High School,N,M,Professional,MS.,0
27369,PAMELA,RAMAN,F,pamela15@adventure-works.com,1970-10-19 00:00:00,110000,High School,Y,M,Management,MS.,0
27370,STEPHANIE,BELL,F,stephanie10@adventure-works.com,1971-01-08 00:00:00,110000,High School,N,S,Management,MS.,0
27371,CAROLYN,SRINI,F,carolyn8@adventure-works.com,1971-10-26 00:00:00,110000,Partial High School,N,S,Professional,MS.,0
27372,ANDRE,SAI,M,andre5@adventure-works.com,1948-02-01 00:00:00,30000,High School,N,S,Professional,MR.,4
27373,EDUARDO,RIVERA,M,eduardo76@adventure-works.com,1948-04-19 00:00:00,30000,High School,N,S,Professional,MR.,4
27374,ROBERT,PHILLIPS,M,robert49@adventure-works.com,1948-11-25 00:00:00,30000,High School,Y,S,Professional,MR.,4
27375,NICOLE,WILSON,F,nicole7@adventure-works.com,1948-09-03 00:00:00,30000,High School,Y,M,Professional,MRS.,4
27376,COURTNEY,GONZALEZ,F,courtney6@adventure-works.com,1948-07-27 00:00:00,30000,High School,Y,S,Professional,MRS.,4
27377,MELANIE,ALEXANDER,F,melanie6@adventure-works.com,1947-02-05 00:00:00,30000,High School,Y,S,Professional,MRS.,4
27378,SAMANTHA,LEE,NA,samantha23@adventure-works.com,1947-03-19 00:00:00,30000,High School,Y,M,Professional,"",4
27379,ISABEL,ROSS,F,isabel4@adventure-works.com,1947-06-09 00:00:00,40000,High School,N,S,Professional,MRS.,4
27380,ERIC,GREEN,M,eric56@adventure-works.com,1947-11-16 00:00:00,40000,High School,Y,S,Professional,MR.,4
27381,MIGUEL,SANZ,F,miguel70@adventure-works.com,1937-08-23 00:00:00,40000,High School,Y,S,Professional,MRS.,4
27382,KAITLIN,CHAPMAN,F,kaitlin2@adventure-works.com,1937-06-16 00:00:00,50000,Graduate Degree,Y,S,Management,MRS.,3
27383,JAY,HERNANDEZ,M,jay33@adventure-works.com,1938-03-02 00:00:00,60000,Graduate Degree,Y,S,Management,MR.,3
27384,ERIC,PATTERSON,M,eric19@adventure-works.com,1938-04-15 00:00:00,60000,Graduate Degree,Y,M,Management,MR.,3
27385,JONATHON,RAMOS,M,jonathon13@adventure-works.com,1939-10-19 00:00:00,60000,Graduate Degree,N,M,Management,MR.,3
27386,JAMES,GARCIA,M,james89@adventure-works.com,1939-07-27 00:00:00,60000,Graduate Degree,Y,M,Management,MR.,3
27387,NOAH,WASHINGTON,M,noah10@adventure-works.com,1939-05-09 00:00:00,60000,Graduate Degree,Y,S,Management,MR.,3
27388,XAVIER,COX,M,xavier77@adventure-works.com,1940-04-14 00:00:00,60000,Bachelors,N,M,Management,MR.,3
27389,LUCAS,HENDERSON,M,lucas54@adventure-works.com,1940-10-16 00:00:00,60000,Bachelors,N,S,Management,MR.,3
27390,LEAH,ZENG,F,leah18@adventure-works.com,1940-07-13 00:00:00,60000,Graduate Degree,N,S,Management,MRS.,3
27391,LOGAN,YOUNG,M,logan43@adventure-works.com,1941-08-21 00:00:00,50000,Bachelors,Y,S,Management,MR.,3
27392,FELICIA,ROMERO,F,felicia8@adventure-works.com,1941-08-25 00:00:00,50000,Bachelors,Y,M,Management,MRS.,4
27393,SIERRA,HERNANDEZ,F,sierra16@adventure-works.com,1942-12-12 00:00:00,50000,Bachelors,Y,M,Management,MRS.,4
27394,KYLE,ALEXANDER,M,kyle14@adventure-works.com,1942-09-22 00:00:00,50000,Bachelors,N,S,Management,MR.,4
27395,JENNY,LU,F,jenny13@adventure-works.com,1942-08-12 00:00:00,50000,Bachelors,Y,S,Management,MRS.,4
27396,ADRIAN,COOK,M,adrian20@adventure-works.com,1943-05-26 00:00:00,60000,Bachelors,Y,S,Management,MR.,4
27397,ALEX,JAMES,M,alex11@adventure-works.com,1943-01-04 00:00:00,60000,Bachelors,Y,S,Management,MR.,4
27398,ALEXIS,LEE,F,alexis19@adventure-works.com,1943-09-01 00:00:00,60000,Bachelors,N,S,Management,MRS.,4
27399,THOMAS,PARKER,M,thomas36@adventure-works.com,1943-11-23 00:00:00,60000,Bachelors,N,S,Management,MR.,4
27400,MIGUEL,COLEMAN,M,miguel52@adventure-works.com,1943-04-09 00:00:00,60000,Bachelors,Y,M,Management,MR.,4
27401,MICAH,HE,M,micah6@adventure-works.com,1944-09-06 00:00:00,30000,Partial High School,N,M,Clerical,MR.,5
27402,ADAM,NELSON,M,adam40@adventure-works.com,1944-06-19 00:00:00,30000,Partial High School,N,S,Clerical,MR.,5
27403,DYLAN,COLEMAN,M,dylan4@adventure-works.com,1945-05-20 00:00:00,30000,Partial High School,N,S,Skilled Manual,MR.,2
27405,JACKSON,SHAN,M,jackson4@adventure-works.com,1946-06-08 00:00:00,40000,High School,Y,M,Professional,MR.,5
27406,RICHARD,SANCHEZ,M,richard98@adventure-works.com,1946-10-17 00:00:00,70000,Bachelors,Y,S,Management,MR.,5
27407,FAITH,GRIFFIN,F,faith20@adventure-works.com,1946-02-05 00:00:00,70000,Bachelors,Y,S,Management,MRS.,5
27408,TABITHA,SANCHEZ,F,tabitha17@adventure-works.com,1946-08-10 00:00:00,70000,Bachelors,Y,M,Management,MRS.,5
27409,PRESTON,SMITH,M,preston7@adventure-works.com,1947-11-04 00:00:00,40000,High School,Y,M,Professional,MR.,2
27411,MASON,BENDIXEN,M,mason1@adventure-works.com,1947-09-17 00:00:00,40000,High School,Y,S,Professional,MR.,2
27412,MIGUEL,PRICE,M,miguel46@adventure-works.com,1947-09-04 00:00:00,70000,Bachelors,Y,S,Management,MR.,2
27413,KAITLYN,REED,F,kaitlyn50@adventure-works.com,1947-10-19 00:00:00,70000,Bachelors,Y,M,Management,MRS.,2
27414,JULIA,YOUNG,F,julia21@adventure-works.com,1947-11-04 00:00:00,70000,Bachelors,Y,M,Management,MRS.,2
27415,TREVOR,BUTLER,M,trevor14@adventure-works.com,1948-02-03 00:00:00,40000,High School,Y,M,Professional,MR.,2
27416,JEREMIAH,MORRIS,M,jeremiah46@adventure-works.com,1948-01-11 00:00:00,60000,Partial College,N,S,Professional,MR.,2
27417,EDWIN,SHE,M,edwin22@adventure-works.com,1948-01-13 00:00:00,60000,Bachelors,Y,M,Management,MR.,2
27418,MYA,COLEMAN,F,mya8@adventure-works.com,1948-09-22 00:00:00,70000,Partial College,N,S,Professional,MRS.,4
27419,REBEKAH,MEHTA,F,rebekah13@adventure-works.com,1949-12-02 00:00:00,40000,High School,Y,S,Professional,MRS.,2
27420,SAMUEL,TURNER,M,samuel35@adventure-works.com,1949-09-03 00:00:00,40000,Partial High School,Y,S,Skilled Manual,MR.,2
27421,MINDY,CHANDER,F,mindy20@adventure-works.com,1949-02-04 00:00:00,60000,Partial College,N,S,Professional,MRS.,2
27422,EVAN,GONZALEZ,M,evan33@adventure-works.com,1949-07-17 00:00:00,60000,Partial College,Y,M,Professional,MR.,2
27423,DAKOTA,BUTLER,M,dakota11@adventure-works.com,1949-05-16 00:00:00,60000,Partial College,N,S,Professional,MR.,2
27424,LUIS,MITCHELL,M,luis44@adventure-works.com,1949-04-11 00:00:00,60000,Partial College,Y,S,Professional,MR.,2
27425,STEVEN,MORRIS,M,steven28@adventure-works.com,1949-07-09 00:00:00,60000,Partial College,N,S,Professional,MR.,2
27426,EVAN,STEWART,M,evan27@adventure-works.com,1949-12-22 00:00:00,60000,Partial College,Y,S,Professional,MR.,2
27427,MASON,YOUNG,M,mason39@adventure-works.com,1949-02-08 00:00:00,70000,Partial College,N,S,Professional,MR.,5
27428,PAIGE,FOSTER,F,paige15@adventure-works.com,1950-03-11 00:00:00,40000,Partial High School,Y,S,Skilled Manual,MRS.,2
27429,STEPHANIE,WARD,F,stephanie18@adventure-works.com,1950-01-20 00:00:00,40000,Partial High School,Y,S,Skilled Manual,MRS.,2
27430,STEPHANIE,YOUNG,F,stephanie69@adventure-works.com,1950-05-26 00:00:00,60000,Partial College,Y,M,Professional,MRS.,2
27431,ETHAN,JENKINS,M,ethan3@adventure-works.com,1950-09-12 00:00:00,60000,Partial College,N,S,Professional,MR.,2
27432,CRAIG,RUIZ,M,craig4@adventure-works.com,1950-05-09 00:00:00,60000,Partial College,Y,S,Professional,MR.,2
27433,BARRY,GARCIA,M,barry15@adventure-works.com,1950-08-20 00:00:00,60000,Partial College,N,S,Professional,MR.,2
27434,DAVID,PATTERSON,M,david43@adventure-works.com,1950-06-25 00:00:00,70000,Partial College,Y,S,Professional,MR.,4
27435,ALEXANDRA,JOHNSON,F,alexandra64@adventure-works.com,1950-12-09 00:00:00,70000,Partial College,Y,M,Professional,MRS.,4
27436,CARMEN,MEHTA,F,carmen17@adventure-works.com,1951-11-11 00:00:00,60000,High School,Y,S,Professional,MRS.,2
27437,GABRIELLA,REED,F,gabriella18@adventure-works.com,1951-02-03 00:00:00,60000,High School,Y,S,Professional,MRS.,2
